Data,Prec_Total_Diária,Temp_Max_Diária,Temp_Med_Diária,Temp_Min_Diária,Vento_Med_Diária
2009-09-29,0.2,29.7,26.35,24.0,2.341667
2009-09-30,0.0,30.3,24.825,19.9,1.45
2009-10-01,0.0,29.6,24.766667,20.3,1.741667
2009-10-03,0.0,29.5,24.25,19.8,1.570833
2009-10-04,0.0,29.9,24.629167,19.7,1.75
2009-10-05,0.0,30.6,25.229167,20.1,1.566667
2009-10-06,0.0,30.5,25.275,21.4,1.508333
2009-10-08,0.0,30.8,26.0125,21.6,1.4625
2009-10-09,0.0,30.5,25.241667,20.5,1.6125
2009-10-10,0.0,30.6,26.104167,20.5,1.8875
2009-10-13,0.0,31.0,25.854167,20.9,1.479167
2009-10-14,0.0,31.2,25.879167,21.1,1.7125
2009-10-17,2.4,30.0,25.3625,20.8,1.8125
2009-10-18,0.4,30.0,25.3,21.3,1.4
2009-10-19,0.0,30.7,25.145833,19.6,1.55
2009-10-21,0.0,30.9,27.0375,23.9,1.833333
2009-10-22,0.0,30.8,26.345833,21.0,1.733333
2009-10-24,0.0,31.9,26.929167,22.5,2.025
2009-10-25,0.0,31.7,27.675,25.2,2.029167
2009-10-26,0.0,31.2,26.475,22.0,1.770833
2009-10-27,0.0,31.6,26.825,22.4,1.833333
2009-10-28,0.0,31.4,27.116667,20.9,1.870833
2009-10-31,0.0,31.4,27.091667,22.2,1.945833
2009-11-01,0.0,31.0,27.4125,25.5,2.620833
2009-11-02,0.0,31.1,26.925,22.8,2.375
2009-11-03,0.0,30.8,27.129167,23.4,2.316667
2009-11-04,0.0,31.7,27.683333,25.3,2.45
2009-11-07,0.0,31.1,27.5,25.4,2.683333
2009-11-08,0.0,31.4,27.304167,23.1,2.2875
2009-11-09,0.0,31.4,27.079167,22.7,1.9125
2009-11-10,0.0,32.0,27.104167,20.9,1.9
2009-11-11,0.0,30.2,26.966667,23.3,2.141667
2009-11-12,0.0,30.0,27.1125,25.4,2.620833
2009-11-13,0.0,32.7,27.120833,21.8,2.1375
2009-11-16,0.0,31.1,25.925,20.5,1.7
2009-11-17,0.0,31.7,26.454167,21.8,1.866667
2009-11-18,0.0,31.2,27.1875,25.9,2.408333
2009-11-20,0.0,31.0,26.966667,21.7,2.416667
2009-11-21,0.0,30.9,25.720833,20.4,2.033333
2009-11-27,0.0,30.8,26.520833,22.6,2.066667
2009-11-28,0.2,30.8,27.420833,25.0,2.704167
2009-12-01,0.2,31.1,27.354167,23.0,2.0125
2009-12-05,0.0,31.7,27.420833,23.1,1.9875
2009-12-06,0.0,31.2,27.829167,25.6,2.5625
2009-12-07,0.0,30.6,27.579167,26.0,2.775
2009-12-08,0.0,31.3,27.191667,22.2,2.270833
2009-12-09,0.0,31.4,26.716667,21.9,1.904167
2009-12-10,0.0,31.9,26.454167,21.7,1.979167
2009-12-11,0.0,31.2,27.658333,25.1,2.508333
2009-12-12,0.0,31.8,27.1,22.2,1.925
2009-12-13,0.0,32.0,27.275,23.6,1.758333
2009-12-14,0.0,32.0,27.833333,24.3,2.008333
2009-12-15,0.0,31.3,27.4125,25.5,2.4
2009-12-21,0.0,31.4,27.416667,23.1,2.125
2009-12-22,10.0,31.3,26.5625,23.1,1.85
2009-12-23,7.4,31.0,26.6125,23.2,1.9
2009-12-25,1.0,31.2,27.083333,23.3,1.791667
2009-12-26,0.0,32.2,28.1125,24.2,1.504167
2009-12-28,0.0,32.1,28.291667,24.5,1.879167
2009-12-30,0.0,31.8,26.8875,22.0,1.783333
2010-01-04,6.2,29.4,26.15,24.0,1.5125
2010-01-05,4.0,31.1,26.25,22.4,1.529167
2010-01-06,0.0,31.2,26.466667,22.7,1.583333
2010-01-07,0.0,32.2,26.433333,21.2,1.354167
2010-01-12,3.0,30.5,26.2125,22.8,1.245833
2010-01-13,0.0,31.2,26.068182,21.9,1.413636
2010-01-14,0.0,31.6,26.8375,22.6,1.8625
2010-01-15,0.0,31.3,26.683333,22.3,1.645833
2010-01-16,8.0,29.7,26.258333,24.3,1.25
2010-01-19,0.0,28.6,25.0,22.3,1.070833
2010-01-22,30.0,30.8,26.583333,22.6,1.716667
2010-01-23,0.6,29.0,25.920833,23.6,1.2625
2010-01-25,0.0,30.4,26.045833,21.9,1.75
2010-01-28,0.0,31.2,27.279167,23.8,1.95
2010-01-30,1.8,30.5,26.841667,24.0,2.091667
2010-02-02,0.0,31.3,27.258333,23.3,1.754167
2010-02-04,0.0,31.1,27.795833,24.8,2.1125
2010-02-05,0.0,31.1,28.1125,25.8,2.491667
2010-02-09,5.0,31.1,27.345833,24.6,1.779167
2010-02-10,1.0,30.4,27.15,24.6,1.9375
2010-02-13,0.2,31.9,26.604167,22.0,1.383333
2010-02-18,0.0,31.6,26.391667,23.8,1.854167
2010-02-21,0.0,31.6,28.15,24.4,2.3375
2010-02-26,0.0,32.8,27.979167,24.5,1.566667
2010-02-27,0.0,33.0,28.816667,24.7,1.7875
2010-02-28,0.0,33.1,27.8875,23.3,1.383333
2010-03-01,0.0,33.2,27.870833,22.6,1.383333
2010-03-02,0.0,32.9,27.545833,22.4,1.3625
2010-03-03,0.0,33.2,27.3375,21.5,1.4125
2010-03-04,0.0,33.9,27.391667,22.2,1.375
2010-03-05,0.0,33.6,27.8375,22.6,1.654167
2010-03-06,0.0,33.4,27.7625,22.9,1.825
2010-03-07,0.0,34.0,28.358333,23.2,1.754167
2010-03-08,0.0,32.9,28.029167,22.9,1.454167
2010-03-11,0.0,32.7,27.556522,22.6,1.356522
2010-03-12,0.0,33.8,28.391667,23.2,1.5125
2010-03-13,0.0,33.9,28.1875,22.0,1.504167
2010-03-14,0.0,33.0,28.375,23.4,2.066667
2010-03-16,0.0,33.2,28.908333,26.8,2.454167
2010-03-17,3.6,31.0,25.675,22.6,0.883333
2010-03-19,6.0,32.7,27.479167,23.7,1.270833
2010-03-20,0.0,32.7,28.016667,24.4,1.658333
2010-03-23,0.0,31.8,27.704167,25.1,1.6625
2010-03-24,7.2,32.0,27.545833,23.8,1.745833
2010-03-25,8.0,29.6,24.854167,23.9,1.125
2010-03-26,18.0,30.1,25.725,22.2,1.104167
2010-03-30,0.0,32.3,27.65,23.2,1.545833
2010-04-01,21.0,31.4,26.820833,24.3,1.258333
2010-04-04,8.0,31.8,27.433333,23.8,1.85
2010-04-05,10.2,32.0,27.816667,23.9,1.5
2010-04-13,0.0,31.7,27.120833,23.4,1.291667
2010-04-15,10.0,32.0,27.0625,23.6,1.345833
2010-04-18,46.0,30.5,26.345833,23.5,1.4375
2010-04-19,0.0,31.1,27.216667,24.1,1.733333
2010-04-22,0.0,31.2,26.7,22.4,1.641667
2010-04-23,18.8,31.0,27.029167,23.8,1.570833
2010-04-24,5.0,31.1,27.408333,23.8,2.191667
2010-04-26,1.0,30.5,25.570833,23.2,1.145833
2010-04-28,4.4,30.6,26.425,23.0,1.266667
2010-04-29,0.2,31.0,26.583333,22.9,1.470833
2010-04-30,0.0,31.0,26.7875,23.4,1.725
2010-05-01,0.0,31.1,27.104167,23.1,1.570833
2010-05-02,0.0,31.6,27.041667,22.8,1.245833
2010-05-11,0.0,31.5,26.9625,23.4,1.6
2010-05-15,0.0,30.6,25.754167,22.0,1.216667
2010-05-20,0.6,30.4,25.7125,22.0,1.379167
2010-05-21,4.0,30.6,26.25,21.9,1.158333
2010-05-22,0.0,30.7,25.795833,22.5,1.129167
2010-05-23,9.8,30.0,25.570833,23.7,1.154167
2010-05-24,3.6,30.0,26.091667,22.6,1.3125
2010-05-25,10.0,29.9,26.291667,23.6,1.625
2010-05-26,0.0,30.3,25.958333,22.6,1.2
2010-05-27,0.0,30.1,25.754167,22.1,1.491667
2010-05-28,2.0,30.2,25.9625,22.7,1.258333
2010-05-30,0.0,31.0,25.966667,22.0,1.3625
2010-05-31,0.0,30.1,24.8,22.2,0.820833
2010-06-01,2.0,32.3,26.3625,23.1,0.983333
2010-06-07,0.0,30.2,26.308333,22.7,1.6
2010-06-08,1.2,30.0,25.283333,22.9,1.358333
2010-06-09,0.0,30.7,24.966667,20.1,1.154167
2010-06-13,4.4,27.0,23.670833,22.3,1.758333
2010-06-21,0.0,30.2,25.525,22.2,1.1375
2010-06-26,1.0,29.6,25.7,22.5,1.970833
2010-06-29,9.0,28.2,24.266667,21.1,1.520833
2010-06-30,0.0,28.9,24.129167,21.0,1.379167
2010-07-03,0.4,29.0,24.275,20.4,1.55
2010-07-05,1.4,29.0,24.445833,21.4,1.741667
2010-07-07,0.4,28.0,23.670833,21.2,1.654167
2010-07-11,4.0,28.5,24.116667,21.5,1.145833
2010-07-15,1.4,29.1,24.566667,21.0,1.204167
2010-07-16,5.6,28.9,24.966667,22.0,1.341667
2010-07-21,5.2,27.7,24.133333,21.0,1.595833
2010-07-24,4.0,28.3,23.579167,20.0,1.783333
2010-07-26,2.4,27.9,23.825,21.0,1.679167
2010-07-29,8.0,28.2,24.541667,21.4,2.329167
2010-08-02,0.0,25.7,22.191667,19.3,1.533333
2010-08-08,2.2,28.0,23.179167,18.9,1.504167
2010-08-09,4.8,26.0,22.670833,21.3,1.5125
2010-08-13,0.0,27.9,24.804167,21.7,2.3875
2010-08-14,0.0,28.3,23.666667,20.1,1.604167
2010-08-15,0.0,28.3,23.045833,18.4,1.3875
2010-08-16,0.0,29.0,23.425,19.6,1.25
2010-08-17,0.0,28.5,23.55,19.5,1.7
2010-08-18,3.0,26.7,23.433333,21.2,2.504167
2010-08-19,0.6,27.0,22.5375,19.4,1.958333
2010-08-29,6.8,28.2,24.333333,22.0,1.95
2010-09-01,4.2,32.0,24.158333,21.9,2.258333
2010-09-02,16.4,27.5,24.558333,21.0,2.825
2010-09-06,0.2,28.2,23.141667,18.0,1.708333
2010-09-09,0.0,28.1,25.058333,22.4,2.295833
2010-09-11,1.0,28.3,24.5375,21.6,2.2625
2010-09-12,1.8,28.0,24.845833,21.8,2.491667
2010-09-13,0.0,28.7,25.7,23.3,2.625
2010-09-16,0.0,28.7,25.141667,20.2,2.083333
2010-09-18,0.0,28.7,24.745833,20.7,1.8125
2010-09-19,0.0,28.6,25.020833,21.5,2.2875
2010-09-20,0.0,28.5,24.220833,20.8,2.125
2010-09-21,0.0,28.9,25.479167,22.2,2.620833
2010-09-22,0.0,28.9,25.695833,22.7,2.741667
2010-09-23,0.0,28.7,24.379167,18.9,2.095833
2010-09-24,0.0,27.6,24.35,21.3,2.2
2010-09-25,0.0,28.2,24.958333,22.9,1.895833
2010-09-26,0.0,28.4,25.179167,23.1,2.470833
2010-09-27,0.0,28.5,25.445833,21.6,2.3625
2010-09-28,0.0,28.3,24.979167,21.5,1.733333
2010-09-29,0.0,30.5,25.216667,20.0,1.45
2010-09-30,0.0,29.9,25.816667,21.6,1.85
2010-10-01,0.0,30.6,24.970833,20.1,1.458333
2010-10-02,0.0,30.8,26.316667,22.6,1.925
2010-10-03,0.0,29.5,25.966667,23.2,1.9125
2010-10-04,0.0,29.8,25.3625,22.1,1.95
2010-10-05,0.0,29.5,24.541667,20.6,1.8
2010-10-06,0.0,29.8,24.1,19.0,1.495833
2010-10-07,0.0,29.7,25.075,19.9,1.825
2010-10-08,0.0,30.6,26.016667,20.9,1.816667
2010-10-09,0.0,30.5,25.345833,20.3,1.3375
2010-10-10,0.0,30.7,25.875,21.1,1.845833
2010-10-11,0.0,30.4,26.895833,24.7,2.5625
2010-10-12,0.0,29.6,26.395833,24.3,2.420833
2010-10-13,0.0,30.1,26.608333,24.4,2.7125
2010-10-14,0.0,30.0,26.716667,24.8,3.033333
2010-10-15,0.0,30.4,26.841667,25.0,3.070833
2010-10-16,0.0,29.7,26.058333,23.2,2.633333
2010-10-17,0.0,30.1,26.183333,23.1,2.458333
2010-10-18,0.0,30.8,26.458333,23.0,2.208333
2010-10-19,0.0,31.5,26.995833,23.1,1.795833
2010-10-20,0.0,31.5,27.004167,22.3,1.691667
2010-10-21,0.0,31.1,26.95,23.5,1.654167
2010-10-22,0.0,31.1,26.4625,23.9,1.245833
2010-10-23,0.0,27.4,24.429167,22.5,1.0
2010-10-24,0.0,28.5,25.070833,23.4,1.095833
2010-10-25,0.0,29.7,26.108333,22.6,1.4375
2010-10-26,0.0,31.4,26.808333,22.1,1.541667
2010-10-27,0.0,29.6,26.304167,22.9,1.783333
2010-10-28,0.0,31.6,26.395833,22.6,1.579167
2010-10-29,0.0,31.3,26.245833,23.6,1.5375
2010-10-30,0.0,30.0,25.8875,22.2,1.55
2010-10-31,0.0,30.3,25.741667,21.4,1.5875
2010-11-01,0.0,30.7,27.141667,24.5,2.2
2010-11-02,0.0,30.5,25.875,21.2,1.979167
2010-11-03,0.0,30.4,25.4875,21.0,1.533333
2010-11-04,0.0,30.8,25.9125,21.4,2.066667
2010-11-05,0.0,29.9,26.6125,23.5,2.4625
2010-11-06,0.0,30.5,26.808333,22.4,2.083333
2010-11-07,0.0,30.5,26.470833,22.4,2.079167
2010-11-08,0.0,30.5,26.8875,22.7,2.708333
2010-11-09,0.0,30.1,26.158333,22.6,2.845833
2010-11-10,0.0,30.8,25.2375,20.8,1.7625
2010-11-11,0.0,30.7,26.854167,24.3,2.470833
2010-11-12,0.0,30.6,27.0125,24.4,2.616667
2010-11-13,0.0,30.2,26.854167,24.2,2.4875
2010-11-14,0.0,30.1,26.595833,22.5,2.1625
2010-11-15,0.0,30.1,25.520833,21.0,2.0375
2010-11-16,0.0,30.8,26.533333,22.3,1.925
2010-11-17,0.0,31.4,25.7375,19.7,1.75
2010-11-18,0.0,31.2,26.2375,20.1,1.683333
2010-11-19,0.0,31.6,26.920833,21.9,2.070833
2010-11-20,0.0,31.5,27.1625,21.5,1.925
2010-11-21,0.0,31.6,27.1875,22.5,2.0125
2010-11-22,0.0,31.1,27.1125,24.5,2.279167
2010-11-23,0.0,31.8,27.333333,24.4,2.2375
2010-11-24,0.0,31.9,26.966667,21.2,1.9
2010-11-25,0.0,31.9,27.845833,25.8,2.3
2010-11-26,0.0,31.6,27.633333,25.2,2.220833
2010-11-27,0.0,32.0,27.845833,25.1,2.0375
2010-11-28,0.0,32.3,27.925,25.4,2.058333
2010-11-29,0.0,31.4,27.566667,25.4,2.308333
2010-11-30,0.0,31.7,27.316667,25.4,2.520833
2010-12-02,0.0,30.5,27.229167,25.6,3.029167
2010-12-04,0.0,31.5,26.575,21.7,2.1
2010-12-06,0.0,32.2,27.095833,21.8,1.7625
2010-12-07,0.0,32.2,26.870833,22.0,1.641667
2010-12-08,0.0,31.2,26.9125,22.6,1.8625
2010-12-09,0.6,33.1,27.820833,24.0,2.445833
2010-12-11,0.0,32.3,27.733333,22.9,1.675
2010-12-12,0.0,32.0,27.554167,22.7,1.825
2010-12-15,0.0,31.8,26.858333,22.5,2.025
2010-12-19,5.6,31.0,26.608333,23.0,1.858333
2010-12-20,0.0,30.8,27.029167,22.3,2.216667
2010-12-23,0.0,30.4,26.354167,21.8,2.108333
2010-12-25,0.0,31.5,26.6625,21.7,1.6375
2010-12-26,0.0,30.6,27.120833,22.2,1.8625
2010-12-27,0.0,30.8,26.1625,20.9,1.65
2010-12-28,3.0,30.4,25.520833,21.4,1.583333
2010-12-29,0.0,31.6,26.704167,21.6,1.654167
2010-12-31,0.0,31.2,27.2625,21.9,1.825
2011-01-01,0.0,30.6,27.416667,25.1,2.533333
2011-01-02,0.0,31.1,27.641667,25.4,2.570833
2011-01-06,3.0,30.6,26.616667,22.8,2.391667
2011-01-09,0.0,30.9,26.804167,22.2,2.0125
2011-01-11,3.0,31.7,26.783333,22.2,1.554167
2011-01-12,1.0,31.3,27.879167,24.8,2.020833
2011-01-13,0.4,31.0,27.65,25.8,2.325
2011-01-14,0.0,30.9,26.604167,21.9,2.066667
2011-01-16,0.0,31.7,26.720833,21.7,1.741667
2011-01-17,0.0,31.5,26.9125,22.0,2.166667
2011-01-18,0.0,31.7,26.808333,21.3,1.891667
2011-01-20,0.0,31.9,26.833333,23.2,1.291667
2011-01-22,25.4,29.4,24.9375,23.0,1.045833
2011-01-23,10.2,29.0,24.470833,22.6,1.291667
2011-01-26,0.0,30.9,25.8875,21.1,1.6375
2011-01-29,0.0,30.6,26.0,21.8,1.641667
2011-01-31,8.0,30.7,26.816667,23.2,1.691667
2011-02-02,0.0,30.5,27.208333,22.8,1.9
2011-02-04,0.6,31.1,27.270833,23.0,1.895833
2011-02-05,0.0,31.1,27.108333,23.0,1.966667
2011-02-06,0.0,31.3,27.433333,23.0,2.025
2011-02-07,0.0,30.8,28.041667,26.3,2.791667
2011-02-10,0.0,31.0,27.633333,24.4,2.266667
2011-02-11,0.0,31.4,27.6875,23.6,2.295833
2011-02-12,0.2,31.8,27.629167,24.0,2.016667
2011-02-14,50.0,30.6,25.745833,22.9,1.429167
2011-02-21,20.0,30.1,25.545833,21.9,1.241667
2011-02-22,11.0,31.2,26.5875,22.9,1.6375
2011-02-23,2.0,31.2,27.291667,23.8,1.45
2011-02-24,0.0,31.9,26.995833,22.7,1.2375
2011-03-01,0.0,30.5,25.658333,21.2,1.083333
2011-03-02,0.4,32.2,27.133333,23.0,1.408333
2011-03-03,0.0,31.4,26.545833,21.8,1.5375
2011-03-04,2.4,31.3,27.104167,23.0,1.5625
2011-03-05,24.0,30.8,25.504167,23.6,1.029167
2011-03-06,12.0,31.0,26.2,21.6,1.245833
2011-03-08,21.4,31.4,26.875,23.0,1.7125
2011-03-09,0.0,30.7,27.430435,24.2,1.778261
2011-03-12,0.0,31.2,27.933333,25.4,1.9625
2011-03-13,0.0,31.6,26.666667,21.8,1.2625
2011-03-14,0.0,32.4,26.695833,21.7,1.1875
2011-03-16,0.0,32.2,27.266667,23.0,1.191667
2011-03-17,0.0,32.3,26.766667,21.8,1.004167
2011-03-18,0.0,32.9,26.833333,21.9,1.245833
2011-03-19,0.0,32.4,26.316667,21.3,1.145833
2011-03-20,0.0,31.8,26.45,21.5,1.2125
2011-03-21,0.0,31.8,26.958333,23.1,1.4875
2011-03-22,0.0,32.0,26.5875,21.8,1.3125
2011-03-23,0.0,32.5,27.004167,22.0,1.408333
2011-03-25,13.6,31.8,27.154167,23.0,1.304167
2011-03-28,6.0,31.2,26.995833,23.4,1.4625
2011-04-01,0.0,31.6,27.170833,22.3,1.491667
2011-04-02,1.0,32.4,28.208333,24.4,1.3625
2011-04-03,0.0,32.4,26.983333,22.4,1.154167
2011-04-07,0.0,31.2,26.654167,21.7,1.85
2011-04-09,40.6,26.0,24.2,23.3,0.858333
2011-04-10,31.0,27.7,24.85,21.9,1.166667
2011-04-15,14.4,31.0,25.775,22.3,1.170833
2011-04-18,83.0,29.6,25.366667,23.1,1.579167
2011-04-19,84.0,26.0,23.8,21.4,0.958333
2011-04-21,78.0,29.0,24.3125,22.7,0.983333
2011-04-22,9.6,30.4,25.55,22.0,1.366667
2011-04-25,4.0,29.3,25.566667,22.3,1.554167
2011-04-26,1.2,30.3,25.916667,23.0,1.520833
2011-04-27,0.0,29.3,25.6,22.5,1.483333
2011-04-28,0.0,29.4,26.325,23.7,1.325
2011-05-01,77.0,27.5,25.004167,23.1,1.0125
2011-05-03,77.4,28.0,25.291667,24.3,1.458333
2011-05-05,82.6,29.7,26.383333,24.0,1.641667
2011-05-06,2.0,29.7,26.291667,24.2,1.633333
2011-05-07,1.0,28.3,24.7875,22.2,1.229167
2011-05-10,30.0,28.6,24.8,22.9,1.079167
2011-05-12,0.6,28.9,24.683333,22.0,1.566667
2011-05-17,0.0,30.9,26.108333,23.1,1.079167
2011-05-18,18.8,29.9,25.679167,23.0,1.416667
2011-05-19,7.0,27.4,24.729167,23.5,1.466667
2011-05-21,1.4,29.1,25.775,22.0,2.008333
2011-05-22,0.0,30.1,25.566667,22.4,1.454167
2011-05-25,12.0,29.3,25.595833,23.1,1.595833
2011-05-26,0.0,29.0,25.283333,22.1,1.8
2011-05-28,0.0,29.5,25.6875,22.9,1.508333
2011-05-29,24.0,28.5,24.975,23.4,1.454167
2011-05-31,5.4,29.0,25.6,22.9,1.95
2011-06-01,6.0,29.1,25.695833,22.5,1.733333
2011-06-05,0.0,29.2,24.9625,21.6,1.283333
2011-06-06,0.0,29.0,25.554167,22.8,1.9125
2011-06-07,1.0,28.4,25.5875,23.4,2.491667
2011-06-15,0.0,28.5,24.7375,21.9,2.1375
2011-06-18,10.0,28.8,25.254167,22.7,1.525
2011-06-20,0.0,28.9,24.579167,21.3,1.491667
2011-06-21,23.0,25.9,23.55,22.5,1.05
2011-06-22,56.0,28.2,24.158333,21.7,0.8625
2011-06-24,8.0,27.8,24.070833,21.8,1.6
2011-06-25,0.0,28.4,23.879167,20.7,1.458333
2011-06-27,0.0,29.1,24.2875,20.3,1.108333
2011-07-01,1.0,28.7,24.408333,20.0,1.633333
2011-07-02,8.4,26.0,23.470833,21.5,1.8
2011-07-04,0.0,28.2,23.754167,20.1,1.35
2011-07-05,1.0,25.7,23.429167,22.4,1.129167
2011-07-07,2.6,29.3,24.833333,22.2,1.0
2011-07-09,25.0,28.6,24.425,21.6,1.633333
2011-07-12,4.2,25.0,22.820833,22.1,1.416667
2011-07-13,6.2,28.0,23.875,20.6,1.954167
2011-07-18,3.8,28.0,23.341667,21.0,1.341667
2011-07-19,6.6,27.0,22.954167,20.8,1.295833
2011-07-23,1.0,27.6,24.2875,21.4,1.816667
2011-07-24,12.0,27.9,24.3625,21.6,2.170833
2011-07-25,0.0,27.9,25.1625,23.1,2.991667
2011-07-27,12.0,27.0,23.8125,21.2,2.283333
2011-07-29,4.0,28.5,23.85,20.0,1.445833
2011-08-02,0.0,28.5,23.333333,19.2,1.133333
2011-08-04,0.0,29.3,24.55,19.9,1.141667
2011-08-05,0.0,29.1,24.6125,20.2,1.620833
2011-08-06,1.0,28.5,25.141667,21.5,2.383333
2011-08-07,0.4,28.0,23.5375,20.1,1.641667
2011-08-14,28.6,27.0,23.586957,21.4,1.486957
2011-08-26,13.4,28.0,24.129167,21.0,1.516667
2011-08-30,0.0,28.0,24.829167,22.0,2.0125
2011-09-01,0.0,28.7,23.791667,19.3,1.525
2011-09-02,1.8,29.0,23.978261,20.0,1.652174
2011-09-04,0.0,28.3,25.6125,24.0,3.0375
2011-09-09,0.0,28.8,24.4875,19.5,1.958333
2011-09-10,0.0,29.1,24.566667,21.2,1.620833
2011-09-13,0.0,27.9,23.929167,20.4,1.779167
2011-09-20,0.0,27.4,23.609091,19.8,2.504545
2011-09-22,0.0,28.8,23.626087,19.8,1.53913
2011-09-24,1.0,29.3,25.575,22.6,1.85
2011-09-25,0.0,29.3,24.708696,20.2,1.769565
2011-09-26,2.0,27.6,24.879167,23.1,2.045833
2011-09-28,2.0,28.8,25.175,21.8,1.920833
2011-09-29,0.0,28.7,25.425,22.8,2.270833
2011-09-30,0.0,28.8,25.008333,21.7,1.904167
2011-10-01,0.0,29.7,25.204167,20.8,2.008333
2011-10-02,0.0,29.3,25.629167,22.5,2.354167
2011-10-04,0.0,29.6,25.731818,22.5,2.077273
2011-10-06,0.0,29.5,26.254167,23.6,2.733333
2011-10-07,0.0,29.7,26.204348,23.5,2.743478
2011-10-15,0.0,28.7,25.554167,23.0,1.533333
2011-10-18,0.0,29.8,26.954167,25.1,1.9125
2011-10-20,5.2,30.0,26.325,23.5,1.8375
2011-10-22,0.0,29.4,24.6625,20.1,1.583333
2011-10-23,0.2,30.2,25.729167,22.0,2.158333
2011-10-25,0.0,31.0,26.316667,22.4,1.558333
2011-10-27,0.0,30.2,26.545455,23.1,2.213636
2011-11-03,14.8,30.6,26.552174,23.0,1.804348
2011-11-04,0.0,30.4,26.352174,21.8,1.908696
2011-11-05,9.0,29.2,24.9625,22.1,1.558333
2011-11-07,0.0,30.7,25.26087,20.8,1.630435
2011-11-08,0.0,30.5,26.316667,21.6,1.929167
2011-11-13,4.2,29.5,25.8625,22.0,2.154167
2011-11-18,0.0,30.9,26.983333,23.5,1.720833
2011-11-19,0.0,30.6,26.270833,21.7,1.833333
2011-11-20,0.0,30.7,26.75,23.6,2.35
2011-11-21,0.0,30.4,26.979167,24.7,2.404167
2011-11-22,0.0,31.1,27.391667,25.2,2.279167
2011-11-23,0.0,30.5,27.216667,24.9,2.2
2011-11-24,0.0,30.6,26.9125,24.4,2.279167
2011-11-25,0.0,30.7,26.291667,22.1,2.125
2011-11-26,0.0,30.8,25.141667,19.1,1.779167
2011-11-27,0.0,30.8,26.425,22.7,2.445833
2011-11-30,1.0,31.0,26.833333,23.6,2.216667
2011-12-01,0.0,32.0,27.0625,22.1,1.633333
2011-12-02,0.0,31.8,27.591667,25.6,1.895833
2011-12-03,0.2,31.9,26.566667,21.0,1.670833
2011-12-04,0.0,31.2,27.029167,22.1,2.120833
2011-12-06,21.2,30.0,25.366667,21.3,1.883333
2011-12-07,0.0,30.6,25.591667,20.4,1.858333
2011-12-08,0.0,30.6,26.908333,24.7,2.195833
2011-12-09,0.0,31.0,26.166667,20.9,1.879167
2011-12-10,0.0,31.5,27.183333,22.5,1.7625
2011-12-11,0.0,31.9,26.4,21.5,1.954167
2011-12-12,0.0,32.2,26.808333,21.9,1.679167
2011-12-13,0.0,32.3,27.791667,25.2,2.033333
2011-12-14,0.0,31.5,27.5375,25.4,2.216667
2011-12-15,0.0,30.7,27.25,24.9,2.4
2011-12-16,1.6,31.0,27.2625,24.4,2.591667
2011-12-17,0.0,31.1,27.158333,23.8,2.345833
2011-12-18,0.0,31.5,25.645833,19.8,1.8625
2011-12-19,1.0,30.9,27.325,24.9,2.308333
2011-12-20,2.0,30.8,27.320833,24.8,2.395833
2011-12-23,0.0,31.7,27.775,25.9,2.454167
2011-12-26,0.0,30.9,26.6,24.8,2.125
2011-12-28,0.0,32.0,26.325,21.2,1.641667
2011-12-29,8.8,32.0,27.2625,23.5,1.783333
2011-12-30,0.0,31.9,27.85,24.6,1.908333
2011-12-31,0.0,31.8,27.575,25.4,2.1875
2012-01-01,0.0,32.0,27.333333,21.9,1.891667
2012-01-02,0.0,32.9,27.708333,22.3,1.958333
2012-01-03,0.0,32.2,27.4625,21.9,1.875
2012-01-04,0.0,32.1,27.570833,23.2,1.816667
2012-01-05,0.0,31.8,26.75,21.4,1.604167
2012-01-06,0.0,32.6,27.095833,21.6,1.9125
2012-01-07,0.0,30.3,26.85,24.2,1.9875
2012-01-08,2.0,30.3,26.470833,23.6,2.208333
2012-01-11,0.2,30.7,26.866667,26.0,2.725
2012-01-12,6.0,30.4,26.5625,23.4,2.108333
2012-01-14,0.6,30.1,26.0,23.1,1.920833
2012-01-17,1.0,31.1,25.733333,21.6,1.6375
2012-01-19,2.0,30.4,25.695833,22.5,1.445833
2012-01-22,21.0,25.4,23.475,22.5,0.9625
2012-01-23,61.0,26.9,23.825,22.0,1.245833
2012-01-26,0.0,30.5,26.0875,21.6,1.8875
2012-01-27,5.6,28.9,25.4125,22.0,1.545833
2012-01-28,0.6,31.0,26.008333,21.1,1.879167
2012-01-29,0.0,30.5,25.579167,22.0,1.333333
2012-01-30,0.0,30.7,25.6,22.6,1.3625
2012-02-01,0.0,30.1,27.070833,24.6,2.491667
2012-02-02,0.0,29.8,26.829167,22.7,2.416667
2012-02-03,0.2,30.0,27.1125,23.7,2.8
2012-02-04,0.0,30.7,26.975,25.6,2.745833
2012-02-07,0.4,30.0,26.170833,22.2,1.958333
2012-02-09,0.0,31.6,26.408333,21.7,1.383333
2012-02-10,0.0,30.9,27.420833,24.3,1.858333
2012-02-11,0.0,30.9,27.008333,24.8,2.095833
2012-02-12,0.0,30.0,26.316667,22.5,1.733333
2012-02-13,0.0,30.8,26.6625,22.2,2.020833
2012-02-16,0.0,29.7,26.608333,23.0,1.9625
2012-02-20,4.8,30.0,26.5125,24.0,2.2125
2012-02-22,7.8,30.0,26.620833,23.8,2.220833
2012-02-23,0.4,30.0,25.8375,21.3,1.8625
